Text-ID	Sentence-ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance
BG_001	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_001	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	3	0.0033306567929685	0.0062107620760798	0.0025746379978954	0.0062350546941161	0.9936527013778688	0.0030260679777711	0.0143603915348649	0.0019346089102327	0.0030236807651817	0.0031262319535017	0.0032149266917258
BG_007	4	0.0360319837927818	0.0037607161793857	0.004504679236561	0.8309748768806458	0.0107996752485632	0.1059787943959236	0.006237796973437	0.0180082935839891	0.0035189678892493	0.0026459239888936	0.0036649340763688
BG_007	7	0.003986048977822	0.0085097700357437	0.0015109184896573	0.0077388663776218	0.990806758403778	0.0045186895877122	0.0043753474019467	0.0030205084476619	0.0021026693284511	0.003025670768693	0.0042216014117002
BG_007	11	0.0029318111483007	0.994810938835144	0.0045050340704619	0.0108973663300275	0.0095849642530083	0.0113101797178387	0.0063949800096452	0.0064350678585469	0.003369860118255	0.0145110916346311	0.0052955839782953
BG_007	15	0.0086597763001918	0.0055925762280821	0.0023603793233633	0.0056149940937757	0.9934624433517456	0.0062262653373181	0.0045381472446024	0.0021135078277438	0.0019015029538422	0.0037793810479342	0.0041315676644444
BG_007	18	0.0036261377390474	0.0033199072349816	0.005523067433387	0.009883233346045	0.0175215136259794	0.0478721037507057	0.0047495663166046	0.9822417497634888	0.0074364705942571	0.0044582756236195	0.0077302665449678
BG_007	30	0.0561158657073974	0.4367230534553528	0.0060865562409162	0.0022500362247228	0.0069387666881084	0.0005278596654534	0.0145040843635797	0.0001855011068983	0.1977050155401229	0.0022759702987968	0.0904755145311355
BG_007	36	0.1220531165599823	0.0158088635653257	0.0045868479646742	0.0014961410779505	0.1170722246170044	0.0016080078203231	0.0121760070323944	0.6061273813247681	0.0009458349086344	0.0018405923619866	0.0043763942085206
BG_007	55	0.0135810058563947	0.0083471965044736	0.0493562221527099	0.0025465835351496	0.0093991318717598	0.0011426400160416	0.9627446532249452	0.0235518738627433	0.0145247634500265	0.0011449046432971	0.0024792300537228
BG_007	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_007	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	4	0.0078294975683093	0.0024796840734779	0.0098949987441301	0.0039859656244516	0.0238611996173858	0.0021733699832111	0.9758561849594116	0.0355951637029647	0.014302147552371	0.0022502834908664	0.0034177810885012
BG_022	5	0.0023535341024398	0.0030146169010549	0.0027380355168133	0.0027247481048107	0.0097472732886672	0.0020738313905894	0.0264786165207624	0.0136059233918786	0.9729573726654052	0.0020218414720147	0.0020461622625589
BG_022	7	0.0054009691812098	0.9927161335945128	0.0029588702600449	0.0061316550709307	0.0032445243559777	0.0031775271054357	0.0587783865630626	0.0172399897128343	0.0050884545780718	0.0049078501760959	0.003681369125843
BG_022	8	0.0023114988580346	0.0013031846610829	0.0099702132865786	0.0025989399291574	0.0082364752888679	0.0070176180452108	0.0131675815209746	0.0225462280213832	0.986503839492798	0.0029780946206301	0.0050555733032524
BG_022	9	0.0030404299031943	0.0282493252307176	0.002813356462866	0.0034666324499994	0.0058183684013783	0.0011490705655887	0.0018736037891358	0.0057260100729763	0.9871450066566468	0.0208905600011348	0.002027940005064
BG_022	16	0.0026401292998343	0.0018871094798669	0.0031579262576997	0.0037553051952272	0.9953925609588624	0.0023470278829336	0.0146451061591506	0.0047727487981319	0.0110031208023428	0.004567960742861	0.0029193563386797
BG_022	20	0.0036732472945004	0.0032678237184882	0.0100014247000217	0.0103740682825446	0.9908834099769592	0.0033283515367656	0.0035336809232831	0.0019352076342329	0.0036590932868421	0.0022784229367971	0.0033321385271847
BG_022	24	0.0087246242910623	0.0063170823268592	0.0301415491849184	0.0075381998904049	0.0078699504956603	0.0018707809504121	0.9765135645866394	0.0168261770159006	0.0090957190841436	0.0037972019053995	0.0018778953235596
BG_022	29	0.0029423804953694	0.986880660057068	0.0058035417459905	0.0069701494649052	0.0499838553369045	0.0013981423107907	0.0056391078978776	0.0010474969167262	0.010998461395502	0.0038959016092121	0.0086097167804837
BG_022	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_022	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	7	0.0012554952409118	0.0771031230688095	0.042915754020214	0.0023658345453441	0.9249830842018129	0.0015347872395068	0.0102230664342641	0.0022323699668049	0.000545285991393	0.0069514578208327	0.0032489006407558
BG_026	17	0.0258106458932161	0.0190770700573921	0.0080738821998238	0.0010229562176391	0.0016610957682132	0.0010660853004083	0.0019686475861817	0.0032955049537122	0.0975958704948425	0.7523660063743591	0.011020278558135
BG_026	18	0.0017026145942509	0.0470548942685127	0.0079330643638968	0.0050020846538245	0.0140491276979446	0.006766244303435	0.0287633314728736	0.0105229374021291	0.0044702384620904	0.98438823223114	0.0115814441815018
BG_026	23	0.0204170402139425	0.017411932349205	0.0021425141021609	0.0043303812853991	0.0029201726429164	0.0060258661396801	0.0066291536204516	0.0164503119885921	0.0062360181473195	0.9942116141319276	0.0162919983267784
BG_026	25	0.2907118797302246	0.0031476665753871	0.0089556984603405	0.0011454789200797	0.0020356653258204	0.0014879473019391	0.4363194406032562	0.0952773690223693	0.0173728242516517	0.0366871990263462	0.0043802210129797
BG_026	26	0.0137748531997203	0.007129312492907	0.0029489162843674	0.0060820025391876	0.0058933477848768	0.0059605995193123	0.0076878760010004	0.0142965018749237	0.0040692775510251	0.9947806000709534	0.0088081732392311
BG_026	27	0.0087603898718953	0.0139344213530421	0.0022035480942577	0.0092484224587678	0.0088267223909497	0.0047478755004704	0.0050958665087819	0.015094993636012	0.0024242303334176	0.9928390383720398	0.010099240578711
BG_026	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_026	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	5	0.0037199780344963	0.0084352437406778	0.0496431849896907	0.0015662511577829	0.0409444086253643	0.0232980176806449	0.155745729804039	0.2881079614162445	0.0027956750709563	0.0009393785730935	0.0028959116898477
BG_027	8	0.0294201131910085	0.033164344727993	0.0018279578071087	0.0066754380241036	0.9837070107460022	0.0281799938529729	0.0066380081698298	0.0066487891599535	0.0214767940342426	0.0006048241630196	0.009818005375564
BG_027	9	0.007444788236171	0.0091734873130917	0.0096630901098251	0.0037247685249894	0.0034230505116283	0.0287639982998371	0.4781642854213714	0.2433663755655288	0.0727530643343925	0.0004524605465121	0.0195818487554788
BG_027	12	0.5010556578636169	0.0010927867842838	0.1932739466428756	0.0024027891922742	0.0316988676786422	0.0018382050329819	0.0091992327943444	0.0066730007529258	0.3822599649429321	0.0006339589599519	0.0079586701467633
BG_027	14	0.0056860013864934	0.0211532097309827	0.2062719911336898	0.0288666281849145	0.1194373965263366	0.0020440784282982	0.0039826068095862	0.0575605481863021	0.1974581778049469	0.0016653832281008	0.0138258365914225
BG_027	17	0.0026173859369009	0.9935775399208068	0.0033796192146837	0.0096121709793806	0.0139724118635058	0.0055833715014159	0.0062738168053328	0.0062335804104804	0.0047704405151307	0.0077604549005627	0.0071552069857716
BG_027	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_027	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	3	0.0074251811020076	0.9903666973114014	0.0024650720879435	0.0081875883042812	0.0045266542583703	0.0032744822092354	0.0096933599561452	0.0037725556176155	0.0057963649742305	0.004906150046736	0.0154477432370185
BG_028	4	0.0138344475999474	0.989823281764984	0.0317638739943504	0.0035838561598211	0.0089341280981898	0.0019128124695271	0.0070660030469298	0.0050148977898061	0.002190212951973	0.0035558496601879	0.0033026151359081
BG_028	11	0.0505537167191505	0.7855684161186218	0.1898544877767563	0.0075930710881948	0.0047720707952976	0.0104321325197815	0.0179199371486902	0.0015609203837811	0.0074757849797606	0.0005670299869962	0.0044182129204273
BG_028	12	0.0438044667243957	0.4508783519268036	0.0213066078722476	0.0023145403247326	0.0123078040778636	0.000982335419394	0.0151634709909558	0.0005160447326488	0.3430339992046356	0.0002916296070907	0.0028211299795657
BG_028	15	0.0180805660784244	0.915386974811554	0.0042619281448423	0.0051373708993196	0.0020014741457998	0.0012248473940417	0.0218252781778574	0.0030839412938803	0.7849062085151672	0.0013417431619018	0.0093316007405519
BG_028	16	0.8570674061775208	0.0564910247921943	0.0132888788357377	0.0020897504873573	0.0046690297313034	0.000998290721327	0.0857129618525505	0.0078540900722146	0.0278438348323106	0.0007927676197141	0.0068343239836394
BG_028	18	0.0044302116148173	0.9710646271705629	0.0072150253690779	0.0081573827192187	0.0202326029539108	0.0012829675106331	0.4209041595458984	0.0279630161821842	0.0100079514086246	0.0016547784907743	0.0014909032033756
BG_028	19	0.0017531041521579	0.0084927678108215	0.0039738379418849	0.0088942134752869	0.0051520681008696	0.004678588360548	0.0128812156617641	0.0031950771808624	0.9924787282943726	0.0065355855040252	0.0047418070025742
BG_028	20	0.0004001456254627	0.0443937070667743	0.0112270740792155	0.0042072911746799	0.1763819009065628	0.0132760731503367	0.8114252090454102	0.015481486916542	0.0402576327323913	0.0007506043184548	0.00168476277031
BG_028	23	0.0048970910720527	0.0056802937760949	0.0019896472804248	0.0079079270362854	0.005581762176007	0.0696146711707115	0.9479740262031556	0.0082930568605661	0.0306964386254549	0.0047597745433449	0.0829856619238853
BG_028	24	0.0226236693561077	0.2198526710271835	0.0009538774611428	0.0035271332599222	0.0036429828032851	0.0024370327591896	0.1391465216875076	0.0021647710818797	0.1368241906166076	0.000540709705092	0.351288378238678
BG_028	25	0.0040518203750252	0.0047504678368568	0.0131594920530915	0.0091114230453968	0.012373081408441	0.0118412356823682	0.0090813376009464	0.9937466382980348	0.0130722355097532	0.0084189260378479	0.0038522440008819
BG_028	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_028	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BG_030	3	0.001346893957816	0.186348095536232	0.0034973442088812	0.0082403747364878	0.0051721674390137	0.0019857573788613	0.0196755900979042	0.0008241914911195	0.1524429321289062	0.0028479748871177	0.8724690675735474
BG_030	6	0.0018829439068213	0.0024163059424608	0.0033124526962637	0.0082396147772669	0.003130269004032	0.0135793779045343	0.0117088956758379	0.0059431307017803	0.9841034412384032	0.002595247933641	0.0271234568208456
BG_030	7	0.0121210664510726	0.1043555438518524	0.0023638028651475	0.0108975665643811	0.003535209223628	0.0363878831267356	0.079692505300045	0.0031383768655359	0.0123234298080205	0.0055258334614336	0.9698394536972046
BG_030	11	0.0028277661185711	0.0058867754414677	0.0038823126815259	0.0080009987577795	0.9969137907028198	0.0037098920438438	0.0160106271505355	0.0020529853645712	0.0038670632056891	0.0028294713702052	0.0057329912669956
BG_030	12	0.0031938427127897	0.0079337824136018	0.0048279459588229	0.0044747795909643	0.005706429015845	0.0063558416441082	0.0214487873017787	0.0009503327892161	0.3303738832473755	0.0035042208619415	0.890178918838501
BG_030	15	0.0121524762362241	0.0714616924524307	0.0032941880635917	0.0047976500354707	0.0093625970184803	0.0087292855605483	0.0405936762690544	0.0008309669792652	0.0141238076612353	0.0084296371787786	0.9877240657806396
BG_030	16	0.0017809870187193	0.0041068820282816	0.0025504005607217	0.0041541997343301	0.9958205223083496	0.0056692282669246	0.0132955135777592	0.0086424695327878	0.0049446555785834	0.0036629131063818	0.0052142553031444
BG_030	20	0.0055423742160201	0.0017829337157309	0.0049070585519075	0.0035477336496114	0.0842878818511962	0.0035716153215616	0.9735594987869264	0.0056225126609206	0.0717329233884811	0.0030447533354163	0.0021042358130216
